fips,stock_jan1,entries,exits,year,entry_rate,exit_rate,definition
36123,21,0,1,2011,0.0,0.047619047619047616,E2 location
37001,107,28,7,2011,0.2616822429906542,0.06542056074766354,E2 location
37003,21,3,1,2011,0.14285714285714285,0.047619047619047616,E2 location
37005,12,2,2,2011,0.16666666666666666,0.16666666666666666,E2 location
37007,36,8,6,2011,0.2222222222222222,0.16666666666666666,E2 location
37009,13,5,0,2011,0.38461538461538464,0.0,E2 location
37011,12,3,0,2011,0.25,0.0,E2 location
37013,36,11,3,2011,0.3055555555555556,0.08333333333333333,E2 location
37015,28,3,2,2011,0.10714285714285714,0.07142857142857142,E2 location
37017,35,4,2,2011,0.11428571428571428,0.05714285714285714,E2 location
37019,87,10,8,2011,0.11494252873563218,0.09195402298850575,E2 location
37021,158,30,4,2011,0.189873417721519,0.02531645569620253,E2 location
37023,84,15,6,2011,0.17857142857142858,0.07142857142857142,E2 location
37025,115,24,3,2011,0.20869565217391303,0.02608695652173913,E2 location
37027,76,19,3,2011,0.25,0.039473684210526314,E2 location
37029,5,0,0,2011,0.0,0.0,E2 location
37031,44,10,2,2011,0.22727272727272727,0.045454545454545456,E2 location
37033,20,3,1,2011,0.15,0.05,E2 location
37035,151,37,9,2011,0.24503311258278146,0.059602649006622516,E2 location
37037,35,4,0,2011,0.11428571428571428,0.0,E2 location
37039,24,0,1,2011,0.0,0.041666666666666664,E2 location
37041,15,2,0,2011,0.13333333333333333,0.0,E2 location
37043,7,2,0,2011,0.2857142857142857,0.0,E2 location
37045,112,10,2,2011,0.08928571428571429,0.017857142857142856,E2 location
37047,59,9,5,2011,0.15254237288135594,0.0847457627118644,E2 location
37049,60,19,6,2011,0.31666666666666665,0.1,E2 location
37051,235,48,9,2011,0.20425531914893616,0.03829787234042553,E2 location
37053,14,0,0,2011,0.0,0.0,E2 location
37055,27,3,0,2011,0.1111111111111111,0.0,E2 location
37057,122,9,2,2011,0.07377049180327869,0.01639344262295082,E2 location
37059,27,5,1,2011,0.18518518518518517,0.037037037037037035,E2 location
37061,49,8,1,2011,0.16326530612244897,0.02040816326530612,E2 location
37063,140,41,4,2011,0.29285714285714287,0.02857142857142857,E2 location
37065,59,10,6,2011,0.1694915254237288,0.1016949152542373,E2 location
37067,244,74,7,2011,0.30327868852459017,0.028688524590163935,E2 location
37069,40,13,3,2011,0.325,0.075,E2 location
37071,178,38,5,2011,0.21348314606741572,0.028089887640449437,E2 location
37073,8,2,0,2011,0.25,0.0,E2 location
37075,7,0,0,2011,0.0,0.0,E2 location
37077,44,10,1,2011,0.22727272727272727,0.022727272727272728,E2 location
37079,14,3,3,2011,0.21428571428571427,0.21428571428571427,E2 location
37081,366,71,16,2011,0.19398907103825136,0.04371584699453552,E2 location
37083,80,7,3,2011,0.0875,0.0375,E2 location
37085,63,14,5,2011,0.2222222222222222,0.07936507936507936,E2 location
37087,37,1,2,2011,0.02702702702702703,0.05405405405405406,E2 location
37089,42,12,2,2011,0.2857142857142857,0.047619047619047616,E2 location
37091,39,6,3,2011,0.15384615384615385,0.07692307692307693,E2 location
37093,28,11,1,2011,0.39285714285714285,0.03571428571428571,E2 location
37095,7,0,0,2011,0.0,0.0,E2 location
37097,90,21,3,2011,0.23333333333333334,0.03333333333333333,E2 location
37099,23,4,2,2011,0.17391304347826086,0.08695652173913043,E2 location
37101,88,26,4,2011,0.29545454545454547,0.045454545454545456,E2 location
37103,8,1,1,2011,0.125,0.125,E2 location
37105,63,11,2,2011,0.1746031746031746,0.031746031746031744,E2 location
37107,59,10,1,2011,0.1694915254237288,0.01694915254237288,E2 location
37109,66,8,3,2011,0.12121212121212122,0.045454545454545456,E2 location
37111,39,5,2,2011,0.1282051282051282,0.05128205128205128,E2 location
37113,20,2,0,2011,0.1,0.0,E2 location
37115,12,2,0,2011,0.16666666666666666,0.0,E2 location
37117,19,13,0,2011,0.6842105263157895,0.0,E2 location
37119,580,83,16,2011,0.14310344827586208,0.027586206896551724,E2 location
37121,15,4,2,2011,0.26666666666666666,0.13333333333333333,E2 location
37123,20,6,1,2011,0.3,0.05,E2 location
37125,44,15,0,2011,0.3409090909090909,0.0,E2 location
37127,108,22,10,2011,0.2037037037037037,0.09259259259259259,E2 location
37129,137,29,6,2011,0.2116788321167883,0.043795620437956206,E2 location
37131,21,5,1,2011,0.23809523809523808,0.047619047619047616,E2 location
37133,81,17,3,2011,0.20987654320987653,0.037037037037037035,E2 location
37135,53,12,2,2011,0.22641509433962265,0.03773584905660377,E2 location
37137,11,3,0,2011,0.2727272727272727,0.0,E2 location
37139,30,8,0,2011,0.26666666666666666,0.0,E2 location
37141,39,8,2,2011,0.20512820512820512,0.05128205128205128,E2 location
37143,10,2,1,2011,0.2,0.1,E2 location
37145,29,3,0,2011,0.10344827586206896,0.0,E2 location
37147,117,38,7,2011,0.3247863247863248,0.05982905982905983,E2 location
37149,16,3,0,2011,0.1875,0.0,E2 location
37151,89,17,7,2011,0.19101123595505617,0.07865168539325842,E2 location
37153,60,9,6,2011,0.15,0.1,E2 location
37155,151,25,7,2011,0.16556291390728478,0.046357615894039736,E2 location
37157,93,14,2,2011,0.15053763440860216,0.021505376344086023,E2 location
37159,96,18,4,2011,0.1875,0.041666666666666664,E2 location
37161,69,4,4,2011,0.057971014492753624,0.057971014492753624,E2 location
37163,48,4,5,2011,0.08333333333333333,0.10416666666666667,E2 location
37165,49,11,5,2011,0.22448979591836735,0.10204081632653061,E2 location
37167,49,7,3,2011,0.14285714285714285,0.061224489795918366,E2 location
37169,28,6,0,2011,0.21428571428571427,0.0,E2 location
37171,68,20,4,2011,0.29411764705882354,0.058823529411764705,E2 location
37173,14,2,0,2011,0.14285714285714285,0.0,E2 location
37175,18,7,1,2011,0.3888888888888889,0.05555555555555555,E2 location
37177,4,2,0,2011,0.5,0.0,E2 location
37179,107,11,5,2011,0.102803738317757,0.04672897196261682,E2 location
37181,53,8,3,2011,0.1509433962264151,0.05660377358490566,E2 location
37183,433,55,13,2011,0.12702078521939955,0.03002309468822171,E2 location
37185,16,3,0,2011,0.1875,0.0,E2 location
37187,12,4,0,2011,0.3333333333333333,0.0,E2 location
37189,28,7,1,2011,0.25,0.03571428571428571,E2 location
37191,87,23,5,2011,0.26436781609195403,0.05747126436781609,E2 location
37193,59,9,5,2011,0.15254237288135594,0.0847457627118644,E2 location
37195,82,15,5,2011,0.18292682926829268,0.06097560975609756,E2 location
37197,23,5,0,2011,0.21739130434782608,0.0,E2 location
37199,12,2,2,2011,0.16666666666666666,0.16666666666666666,E2 location
38001,2,0,0,2011,0.0,0.0,E2 location
38003,8,0,0,2011,0.0,0.0,E2 location
38005,6,0,0,2011,0.0,0.0,E2 location
38009,8,1,1,2011,0.125,0.125,E2 location
38011,5,0,0,2011,0.0,0.0,E2 location
38013,2,0,0,2011,0.0,0.0,E2 location
38015,30,1,0,2011,0.03333333333333333,0.0,E2 location
38017,74,5,3,2011,0.06756756756756757,0.04054054054054054,E2 location
38019,6,0,1,2011,0.0,0.16666666666666666,E2 location
38021,6,0,0,2011,0.0,0.0,E2 location
38023,1,0,0,2011,0.0,0.0,E2 location
38025,1,1,1,2011,1.0,1.0,E2 location
38027,1,0,0,2011,0.0,0.0,E2 location
38029,6,0,0,2011,0.0,0.0,E2 location
38031,2,0,0,2011,0.0,0.0,E2 location
38033,2,0,0,2011,0.0,0.0,E2 location
38035,36,4,0,2011,0.1111111111111111,0.0,E2 location
38037,4,0,0,2011,0.0,0.0,E2 location
38039,3,0,0,2011,0.0,0.0,E2 location
38041,3,0,0,2011,0.0,0.0,E2 location
38043,4,0,0,2011,0.0,0.0,E2 location
38045,6,0,0,2011,0.0,0.0,E2 location
38047,1,0,0,2011,0.0,0.0,E2 location
38049,5,0,1,2011,0.0,0.2,E2 location
38051,3,0,0,2011,0.0,0.0,E2 location
38053,4,0,0,2011,0.0,0.0,E2 location
38055,5,0,0,2011,0.0,0.0,E2 location
38057,9,0,0,2011,0.0,0.0,E2 location
38059,13,0,0,2011,0.0,0.0,E2 location
38061,8,2,0,2011,0.25,0.0,E2 location
38063,5,0,0,2011,0.0,0.0,E2 location
38065,1,0,0,2011,0.0,0.0,E2 location
38067,6,0,0,2011,0.0,0.0,E2 location
38069,3,0,1,2011,0.0,0.3333333333333333,E2 location
38071,11,1,0,2011,0.09090909090909091,0.0,E2 location
38073,6,0,0,2011,0.0,0.0,E2 location
38075,1,0,0,2011,0.0,0.0,E2 location
38077,9,0,0,2011,0.0,0.0,E2 location
38079,20,0,4,2011,0.0,0.2,E2 location
38081,5,0,0,2011,0.0,0.0,E2 location
38083,1,0,0,2011,0.0,0.0,E2 location
38085,4,0,0,2011,0.0,0.0,E2 location
38089,14,0,0,2011,0.0,0.0,E2 location
38091,2,0,0,2011,0.0,0.0,E2 location
38093,16,0,1,2011,0.0,0.0625,E2 location
38095,3,0,0,2011,0.0,0.0,E2 location
38097,5,0,0,2011,0.0,0.0,E2 location
38099,13,2,2,2011,0.15384615384615385,0.15384615384615385,E2 location
38101,25,2,0,2011,0.08,0.0,E2 location
38103,5,0,1,2011,0.0,0.2,E2 location
38105,11,0,0,2011,0.0,0.0,E2 location
39001,38,0,0,2011,0.0,0.0,E2 location
39003,67,11,2,2011,0.16417910447761194,0.029850746268656716,E2 location
39005,34,1,0,2011,0.029411764705882353,0.0,E2 location
39007,86,6,3,2011,0.06976744186046512,0.03488372093023256,E2 location
39009,51,4,3,2011,0.0784313725490196,0.058823529411764705,E2 location
39011,21,1,0,2011,0.047619047619047616,0.0,E2 location
39013,54,6,1,2011,0.1111111111111111,0.018518518518518517,E2 location
39015,41,2,1,2011,0.04878048780487805,0.024390243902439025,E2 location
39017,227,19,10,2011,0.08370044052863436,0.04405286343612335,E2 location
39019,20,1,0,2011,0.05,0.0,E2 location
39021,24,5,1,2011,0.20833333333333334,0.041666666666666664,E2 location
39023,90,17,2,2011,0.18888888888888888,0.022222222222222223,E2 location
39025,107,12,4,2011,0.11214953271028037,0.037383177570093455,E2 location
39027,28,2,0,2011,0.07142857142857142,0.0,E2 location
39029,94,7,5,2011,0.07446808510638298,0.05319148936170213,E2 location
39031,23,1,0,2011,0.043478260869565216,0.0,E2 location
39033,30,2,0,2011,0.06666666666666667,0.0,E2 location
39035,970,96,45,2011,0.09896907216494845,0.04639175257731959,E2 location
39037,22,2,1,2011,0.09090909090909091,0.045454545454545456,E2 location
39039,27,0,1,2011,0.0,0.037037037037037035,E2 location
39041,57,6,1,2011,0.10526315789473684,0.017543859649122806,E2 location
39043,50,2,1,2011,0.04,0.02,E2 location
39045,53,8,4,2011,0.1509433962264151,0.07547169811320754,E2 location
39047,24,1,0,2011,0.041666666666666664,0.0,E2 location
39049,870,71,44,2011,0.08160919540229886,0.05057471264367816,E2 location
39051,32,4,2,2011,0.125,0.0625,E2 location
39053,40,0,3,2011,0.0,0.075,E2 location
39055,42,2,1,2011,0.047619047619047616,0.023809523809523808,E2 location
39057,76,7,1,2011,0.09210526315789473,0.013157894736842105,E2 location
39059,38,1,1,2011,0.02631578947368421,0.02631578947368421,E2 location
39061,648,61,37,2011,0.0941358024691358,0.05709876543209876,E2 location
39063,40,5,3,2011,0.125,0.075,E2 location
39065,21,3,0,2011,0.14285714285714285,0.0,E2 location
39067,15,3,1,2011,0.2,0.06666666666666667,E2 location
39069,17,0,1,2011,0.0,0.058823529411764705,E2 location
39071,41,6,3,2011,0.14634146341463414,0.07317073170731707,E2 location
39073,15,5,1,2011,0.3333333333333333,0.06666666666666667,E2 location
39075,16,0,0,2011,0.0,0.0,E2 location
39077,39,1,2,2011,0.02564102564102564,0.05128205128205128,E2 location
39079,34,0,1,2011,0.0,0.029411764705882353,E2 location
39081,66,3,3,2011,0.045454545454545456,0.045454545454545456,E2 location
39083,34,3,3,2011,0.08823529411764706,0.08823529411764706,E2 location
39085,132,2,6,2011,0.015151515151515152,0.045454545454545456,E2 location
39087,47,5,4,2011,0.10638297872340426,0.0851063829787234,E2 location
39089,75,11,3,2011,0.14666666666666667,0.04,E2 location
39091,33,0,2,2011,0.0,0.06060606060606061,E2 location
39093,189,17,2,2011,0.08994708994708994,0.010582010582010581,E2 location
39095,407,29,15,2011,0.07125307125307126,0.036855036855036855,E2 location
39097,28,4,0,2011,0.14285714285714285,0.0,E2 location
39099,192,9,8,2011,0.046875,0.041666666666666664,E2 location
39101,43,3,2,2011,0.06976744186046512,0.046511627906976744,E2 location
39103,71,6,1,2011,0.08450704225352113,0.014084507042253521,E2 location
39105,32,1,4,2011,0.03125,0.125,E2 location
39107,16,0,0,2011,0.0,0.0,E2 location
39109,42,6,2,2011,0.14285714285714285,0.047619047619047616,E2 location
39111,15,0,1,2011,0.0,0.06666666666666667,E2 location
39113,338,33,11,2011,0.09763313609467456,0.03254437869822485,E2 location
39115,13,0,1,2011,0.0,0.07692307692307693,E2 location
39117,16,3,1,2011,0.1875,0.0625,E2 location
39119,75,8,4,2011,0.10666666666666667,0.05333333333333334,E2 location
39121,10,0,1,2011,0.0,0.1,E2 location
39123,23,4,1,2011,0.17391304347826086,0.043478260869565216,E2 location
39125,16,1,0,2011,0.0625,0.0,E2 location
39127,29,1,0,2011,0.034482758620689655,0.0,E2 location
39129,33,2,1,2011,0.06060606060606061,0.030303030303030304,E2 location
39131,37,1,5,2011,0.02702702702702703,0.13513513513513514,E2 location
39133,88,4,3,2011,0.045454545454545456,0.03409090909090909,E2 location
39135,23,4,0,2011,0.17391304347826086,0.0,E2 location
39137,18,0,2,2011,0.0,0.1111111111111111,E2 location
39139,81,17,4,2011,0.20987654320987653,0.04938271604938271,E2 location
39141,57,5,3,2011,0.08771929824561403,0.05263157894736842,E2 location
39143,43,4,3,2011,0.09302325581395349,0.06976744186046512,E2 location
39145,72,3,1,2011,0.041666666666666664,0.013888888888888888,E2 location
39147,32,5,1,2011,0.15625,0.03125,E2 location
39149,29,3,0,2011,0.10344827586206896,0.0,E2 location
39151,240,14,10,2011,0.058333333333333334,0.041666666666666664,E2 location
39153,344,28,7,2011,0.08139534883720931,0.020348837209302327,E2 location
39155,167,16,7,2011,0.09580838323353294,0.041916167664670656,E2 location
39157,65,4,0,2011,0.06153846153846154,0.0,E2 location
39159,26,0,1,2011,0.0,0.038461538461538464,E2 location
39161,12,4,0,2011,0.3333333333333333,0.0,E2 location
39163,11,0,0,2011,0.0,0.0,E2 location
39165,84,8,3,2011,0.09523809523809523,0.03571428571428571,E2 location
39167,65,0,2,2011,0.0,0.03076923076923077,E2 location
39169,58,4,2,2011,0.06896551724137931,0.034482758620689655,E2 location
39171,28,3,3,2011,0.10714285714285714,0.10714285714285714,E2 location
39173,60,12,2,2011,0.2,0.03333333333333333,E2 location
39175,15,1,0,2011,0.06666666666666667,0.0,E2 location
40001,25,4,3,2011,0.16,0.12,E2 location
40003,6,0,0,2011,0.0,0.0,E2 location
40005,16,1,0,2011,0.0625,0.0,E2 location
40007,3,0,0,2011,0.0,0.0,E2 location
40009,17,3,1,2011,0.17647058823529413,0.058823529411764705,E2 location
40011,12,2,1,2011,0.16666666666666666,0.08333333333333333,E2 location
40013,39,3,2,2011,0.07692307692307693,0.05128205128205128,E2 location
40015,40,5,4,2011,0.125,0.1,E2 location
40017,60,4,1,2011,0.06666666666666667,0.016666666666666666,E2 location
40019,50,3,3,2011,0.06,0.06,E2 location
40021,41,4,1,2011,0.0975609756097561,0.024390243902439025,E2 location
40023,19,2,1,2011,0.10526315789473684,0.05263157894736842,E2 location
40025,4,0,0,2011,0.0,0.0,E2 location
40027,137,9,1,2011,0.06569343065693431,0.0072992700729927005,E2 location
40029,8,1,1,2011,0.125,0.125,E2 location
40031,92,4,1,2011,0.043478260869565216,0.010869565217391304,E2 location
40033,6,0,0,2011,0.0,0.0,E2 location
40035,9,0,0,2011,0.0,0.0,E2 location
40037,49,6,1,2011,0.12244897959183673,0.02040816326530612,E2 location
40039,19,8,0,2011,0.42105263157894735,0.0,E2 location
40041,38,5,1,2011,0.13157894736842105,0.02631578947368421,E2 location
40043,5,0,0,2011,0.0,0.0,E2 location
40045,3,1,0,2011,0.3333333333333333,0.0,E2 location
40047,55,4,0,2011,0.07272727272727272,0.0,E2 location
40049,25,4,3,2011,0.16,0.12,E2 location
40051,45,2,5,2011,0.044444444444444446,0.1111111111111111,E2 location
40053,4,0,0,2011,0.0,0.0,E2 location
40055,5,2,1,2011,0.4,0.2,E2 location
40057,3,1,0,2011,0.3333333333333333,0.0,E2 location
40059,4,0,0,2011,0.0,0.0,E2 location
40061,14,1,0,2011,0.07142857142857142,0.0,E2 location
40063,15,0,2,2011,0.0,0.13333333333333333,E2 location
40065,21,2,2,2011,0.09523809523809523,0.09523809523809523,E2 location
40067,8,0,0,2011,0.0,0.0,E2 location
40069,13,0,0,2011,0.0,0.0,E2 location
40071,35,4,0,2011,0.11428571428571428,0.0,E2 location
40073,12,1,0,2011,0.08333333333333333,0.0,E2 location
40075,11,1,1,2011,0.09090909090909091,0.09090909090909091,E2 location
40077,9,0,0,2011,0.0,0.0,E2 location
40079,60,3,3,2011,0.05,0.05,E2 location
40081,23,1,1,2011,0.043478260869565216,0.043478260869565216,E2 location
40083,27,2,0,2011,0.07407407407407407,0.0,E2 location
40085,9,1,1,2011,0.1111111111111111,0.1111111111111111,E2 location
40087,26,1,1,2011,0.038461538461538464,0.038461538461538464,E2 location
40089,52,6,3,2011,0.11538461538461539,0.057692307692307696,E2 location
40091,25,0,2,2011,0.0,0.08,E2 location
40093,9,0,0,2011,0.0,0.0,E2 location
40095,13,1,0,2011,0.07692307692307693,0.0,E2 location
40097,34,5,1,2011,0.14705882352941177,0.029411764705882353,E2 location
40099,12,1,1,2011,0.08333333333333333,0.08333333333333333,E2 location
40101,74,7,2,2011,0.0945945945945946,0.02702702702702703,E2 location
40103,12,1,2,2011,0.08333333333333333,0.16666666666666666,E2 location
40105,9,1,1,2011,0.1111111111111111,0.1111111111111111,E2 location
40107,12,0,0,2011,0.0,0.0,E2 location
40109,672,44,29,2011,0.06547619047619048,0.043154761904761904,E2 location
40111,36,2,2,2011,0.05555555555555555,0.05555555555555555,E2 location
40113,28,2,5,2011,0.07142857142857142,0.17857142857142858,E2 location
40115,24,5,2,2011,0.20833333333333334,0.08333333333333333,E2 location
40117,13,1,1,2011,0.07692307692307693,0.07692307692307693,E2 location
40119,49,1,0,2011,0.02040816326530612,0.0,E2 location
40121,56,4,4,2011,0.07142857142857142,0.07142857142857142,E2 location
40123,26,1,0,2011,0.038461538461538464,0.0,E2 location
40125,71,4,1,2011,0.056338028169014086,0.014084507042253521,E2 location
40127,20,1,1,2011,0.05,0.05,E2 location
40129,3,0,0,2011,0.0,0.0,E2 location
40131,43,4,1,2011,0.09302325581395349,0.023255813953488372,E2 location
40133,27,4,0,2011,0.14814814814814814,0.0,E2 location
40135,45,2,2,2011,0.044444444444444446,0.044444444444444446,E2 location
40137,36,0,2,2011,0.0,0.05555555555555555,E2 location
40139,11,0,0,2011,0.0,0.0,E2 location
40141,10,0,0,2011,0.0,0.0,E2 location
40143,430,28,5,2011,0.06511627906976744,0.011627906976744186,E2 location
40145,40,2,5,2011,0.05,0.125,E2 location
40147,33,4,0,2011,0.12121212121212122,0.0,E2 location
40149,10,2,0,2011,0.2,0.0,E2 location
40151,9,1,1,2011,0.1111111111111111,0.1111111111111111,E2 location
40153,17,1,0,2011,0.058823529411764705,0.0,E2 location
41001,19,4,2,2011,0.21052631578947367,0.10526315789473684,E2 location
41003,54,2,4,2011,0.037037037037037035,0.07407407407407407,E2 location
41005,218,12,7,2011,0.05504587155963303,0.03211009174311927,E2 location
41007,30,6,2,2011,0.2,0.06666666666666667,E2 location
41009,33,3,1,2011,0.09090909090909091,0.030303030303030304,E2 location
41011,63,4,5,2011,0.06349206349206349,0.07936507936507936,E2 location
41013,19,3,0,2011,0.15789473684210525,0.0,E2 location
41015,18,1,0,2011,0.05555555555555555,0.0,E2 location
41017,88,14,3,2011,0.1590909090909091,0.03409090909090909,E2 location
41019,115,8,9,2011,0.06956521739130435,0.0782608695652174,E2 location
41021,3,0,0,2011,0.0,0.0,E2 location
41023,12,3,0,2011,0.25,0.0,E2 location
41025,5,1,0,2011,0.2,0.0,E2 location
41027,19,2,0,2011,0.10526315789473684,0.0,E2 location
41029,139,13,5,2011,0.09352517985611511,0.03597122302158273,E2 location
41031,21,1,0,2011,0.047619047619047616,0.0,E2 location
41033,81,7,1,2011,0.08641975308641975,0.012345679012345678,E2 location
41035,62,4,3,2011,0.06451612903225806,0.04838709677419355,E2 location
41037,8,0,0,2011,0.0,0.0,E2 location
41039,292,12,5,2011,0.0410958904109589,0.017123287671232876,E2 location
41041,49,3,1,2011,0.061224489795918366,0.02040816326530612,E2 location
41043,107,6,3,2011,0.056074766355140186,0.028037383177570093,E2 location
41045,29,4,4,2011,0.13793103448275862,0.13793103448275862,E2 location
41047,256,26,16,2011,0.1015625,0.0625,E2 location
41049,4,1,0,2011,0.25,0.0,E2 location
41051,653,52,31,2011,0.07963246554364471,0.04747320061255743,E2 location
41053,46,6,2,2011,0.13043478260869565,0.043478260869565216,E2 location
41055,3,1,0,2011,0.3333333333333333,0.0,E2 location
41057,25,8,1,2011,0.32,0.04,E2 location
41059,54,5,3,2011,0.09259259259259259,0.05555555555555555,E2 location
41061,26,0,0,2011,0.0,0.0,E2 location
41063,7,1,1,2011,0.14285714285714285,0.14285714285714285,E2 location
41065,23,2,1,2011,0.08695652173913043,0.043478260869565216,E2 location
41067,272,27,9,2011,0.09926470588235294,0.03308823529411765,E2 location
41069,3,1,1,2011,0.3333333333333333,0.3333333333333333,E2 location
41071,72,5,1,2011,0.06944444444444445,0.013888888888888888,E2 location
42001,43,3,2,2011,0.06976744186046512,0.046511627906976744,E2 location
42003,755,46,33,2011,0.060927152317880796,0.04370860927152318,E2 location
42005,51,2,2,2011,0.0392156862745098,0.0392156862745098,E2 location
42007,119,3,1,2011,0.025210084033613446,0.008403361344537815,E2 location
42009,39,1,3,2011,0.02564102564102564,0.07692307692307693,E2 location
42011,325,19,17,2011,0.05846153846153846,0.052307692307692305,E2 location
42013,116,6,9,2011,0.05172413793103448,0.07758620689655173,E2 location
42015,64,3,4,2011,0.046875,0.0625,E2 location
42017,299,28,7,2011,0.09364548494983277,0.023411371237458192,E2 location
42019,99,7,4,2011,0.0707070707070707,0.04040404040404041,E2 location
42021,132,2,9,2011,0.015151515151515152,0.06818181818181818,E2 location
42023,6,0,1,2011,0.0,0.16666666666666666,E2 location
42025,38,0,4,2011,0.0,0.10526315789473684,E2 location
42027,64,3,2,2011,0.046875,0.03125,E2 location
42029,188,16,4,2011,0.0851063829787234,0.02127659574468085,E2 location
42031,43,0,1,2011,0.0,0.023255813953488372,E2 location
42033,68,4,4,2011,0.058823529411764705,0.058823529411764705,E2 location
42035,27,5,0,2011,0.18518518518518517,0.0,E2 location
42037,47,4,1,2011,0.0851063829787234,0.02127659574468085,E2 location
42039,63,8,1,2011,0.12698412698412698,0.015873015873015872,E2 location
42041,120,18,6,2011,0.15,0.05,E2 location
42043,216,21,11,2011,0.09722222222222222,0.05092592592592592,E2 location
42045,390,27,18,2011,0.06923076923076923,0.046153846153846156,E2 location
42047,27,1,1,2011,0.037037037037037035,0.037037037037037035,E2 location
42049,225,19,5,2011,0.08444444444444445,0.022222222222222223,E2 location
42051,116,9,2,2011,0.07758620689655173,0.017241379310344827,E2 location
42053,3,0,0,2011,0.0,0.0,E2 location
42055,79,10,3,2011,0.12658227848101267,0.0379746835443038,E2 location
42057,9,0,1,2011,0.0,0.1111111111111111,E2 location
42059,37,2,1,2011,0.05405405405405406,0.02702702702702703,E2 location
42061,34,2,2,2011,0.058823529411764705,0.058823529411764705,E2 location
42063,52,2,2,2011,0.038461538461538464,0.038461538461538464,E2 location
42065,46,3,3,2011,0.06521739130434782,0.06521739130434782,E2 location
42067,19,1,0,2011,0.05263157894736842,0.0,E2 location
42069,154,9,5,2011,0.05844155844155844,0.032467532467532464,E2 location
42071,319,14,12,2011,0.0438871473354232,0.03761755485893417,E2 location
42073,81,4,5,2011,0.04938271604938271,0.06172839506172839,E2 location
42075,85,3,4,2011,0.03529411764705882,0.047058823529411764,E2 location
42077,256,15,9,2011,0.05859375,0.03515625,E2 location
42079,272,17,9,2011,0.0625,0.03308823529411765,E2 location
42081,77,5,4,2011,0.06493506493506493,0.05194805194805195,E2 location
42083,38,2,2,2011,0.05263157894736842,0.05263157894736842,E2 location
42085,98,5,4,2011,0.05102040816326531,0.04081632653061224,E2 location
42087,43,3,1,2011,0.06976744186046512,0.023255813953488372,E2 location
42089,80,9,5,2011,0.1125,0.0625,E2 location
42091,365,31,17,2011,0.08493150684931507,0.04657534246575343,E2 location
42093,15,0,2,2011,0.0,0.13333333333333333,E2 location
42095,159,14,9,2011,0.0880503144654088,0.05660377358490566,E2 location
42097,72,0,0,2011,0.0,0.0,E2 location
42099,26,3,0,2011,0.11538461538461539,0.0,E2 location
42101,2232,155,115,2011,0.06944444444444445,0.05152329749103943,E2 location
42103,18,2,1,2011,0.1111111111111111,0.05555555555555555,E2 location
42105,20,1,1,2011,0.05,0.05,E2 location
42107,112,5,5,2011,0.044642857142857144,0.044642857142857144,E2 location
42109,25,6,0,2011,0.24,0.0,E2 location
42111,66,3,5,2011,0.045454545454545456,0.07575757575757576,E2 location
42113,9,0,2,2011,0.0,0.2222222222222222,E2 location
42115,28,2,4,2011,0.07142857142857142,0.14285714285714285,E2 location
42117,34,5,2,2011,0.14705882352941177,0.058823529411764705,E2 location
42119,29,0,0,2011,0.0,0.0,E2 location
42121,44,1,3,2011,0.022727272727272728,0.06818181818181818,E2 location
42123,26,2,2,2011,0.07692307692307693,0.07692307692307693,E2 location
42125,121,6,6,2011,0.049586776859504134,0.049586776859504134,E2 location
42127,31,0,1,2011,0.0,0.03225806451612903,E2 location
42129,222,14,15,2011,0.06306306306306306,0.06756756756756757,E2 location
42131,25,0,0,2011,0.0,0.0,E2 location
42133,258,24,15,2011,0.09302325581395349,0.05813953488372093,E2 location
44001,26,3,1,2011,0.11538461538461539,0.038461538461538464,E2 location
44003,124,9,10,2011,0.07258064516129033,0.08064516129032258,E2 location
44005,47,7,4,2011,0.14893617021276595,0.0851063829787234,E2 location
44007,636,55,38,2011,0.08647798742138364,0.059748427672955975,E2 location
44009,68,7,3,2011,0.10294117647058823,0.04411764705882353,E2 location
45001,20,1,2,2011,0.05,0.1,E2 location
45003,132,14,7,2011,0.10606060606060606,0.05303030303030303,E2 location
45005,19,1,1,2011,0.05263157894736842,0.05263157894736842,E2 location
45007,177,31,6,2011,0.1751412429378531,0.03389830508474576,E2 location
45009,22,6,2,2011,0.2727272727272727,0.09090909090909091,E2 location
45011,31,5,3,2011,0.16129032258064516,0.0967741935483871,E2 location
45013,75,26,5,2011,0.3466666666666667,0.06666666666666667,E2 location
45015,101,21,3,2011,0.2079207920792079,0.0297029702970297,E2 location
45017,12,1,2,2011,0.08333333333333333,0.16666666666666666,E2 location
45019,295,59,15,2011,0.2,0.05084745762711865,E2 location
45021,56,12,1,2011,0.21428571428571427,0.017857142857142856,E2 location
45023,49,5,2,2011,0.10204081632653061,0.04081632653061224,E2 location
45025,56,3,6,2011,0.05357142857142857,0.10714285714285714,E2 location
45027,42,2,3,2011,0.047619047619047616,0.07142857142857142,E2 location
45029,50,8,2,2011,0.16,0.04,E2 location
45031,77,14,2,2011,0.18181818181818182,0.025974025974025976,E2 location
45033,44,10,6,2011,0.22727272727272727,0.13636363636363635,E2 location
45035,82,14,5,2011,0.17073170731707318,0.06097560975609756,E2 location
45037,12,0,0,2011,0.0,0.0,E2 location
45039,24,4,1,2011,0.16666666666666666,0.041666666666666664,E2 location
45041,141,20,6,2011,0.14184397163120568,0.0425531914893617,E2 location
